box_label,bag_label,cruise,date,location,haul_no,station,species,species_no,bongo,quantity,notes,inv_no,fish_no,length_mm,sex,TO
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/18/13,NA,31,463,unkwn gelatinous,NA,NA,3,individually bagged- can't tell what it is,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/28/13,NA,73,NA,pacific sanddab,NA,NA,5,bag label: asia,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/18/13,NA,33,NA,northern lampfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/18/13,NA,31,463,blue lanternfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/17/13,NA,29,465,pacific sanddab,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,67,NA,hake,NA,NA,5,juv,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/17/13,NA,30,464,blue lanternfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/19/13,NA,34,454,northern lampfish,NA,NA,5,it appears one is ripped in half,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/17/13,NA,30,464,northern lampfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/19/13,NA,34,454,blue lanternfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/16/13,NA,23,165,pacific sanddab,NA,NA,5,yoy,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,67,NA,hake,NA,NA,1,adult hake- tissue,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,69,NA,hake,NA,NA,1,adult hake- tissue,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,69,NA,pacific sanddab,NA,NA,5,yoy,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/17/13,NA,29,465,myctophid,NA,NA,6,no species id- appears to be blue lanternfish to me,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/18/13,NA,31,463,northern lampfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/18/13,NA,33,NA,blue lanternfish,NA,NA,5,internal label says n. lampfish but external bag label says blue lanternfish and they look like blue  ,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/17/13,NA,29,465,northern lampfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,67,NA,northern lampfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/28/13,NA,71,NA,northern anchovy,NA,NA,1,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,67,NA,pacific sanddab,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/27/13,NA,69,NA,anchovy,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/28/13,NA,73,NA,hake,NA,NA,5,juv,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg1 bag 8,1305,5/28/13,NA,73,NA,blue lanternfish,NA,NA,5,NA,inv8,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,110,411,pacific sanddab,NA,NA,6,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/10/13,NA,113,422,pacific sanddab,NA,NA,2,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,97,412,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/8/13,NA,108,413,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/8/13,NA,105,482,pacific sanddab,NA,NA,6,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,102,NA,pacific sanddab,NA,NA,4,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,NA,425,plankton,NA,bongo #27,NA,zooplankton ,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,5/27/13,NA,65,170,thetys,NA,NA,3,bag of thetys,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,97,412,california headlight fish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,NA,404,pacific sanddab,NA,NA,3,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,101,402,pacific sanddab,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,NA,404,northern lampfish,NA,NA,4,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,101,402,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,109,412,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,110,411,blue lanternfish,NA,NA,2,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,98,411,northern lampfish,NA,NA,4,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,102,NA,northern lampfish,NA,NA,4,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/5/13,NA,95,414,pacific sanddab,NA,NA,5,juv,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,NA,484,plankton,NA,bongo #25,NA,zooplankton,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,NA,401,plankton,NA,bongo #24,NA,zooplankton + phytoplankton,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,NA,485,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,109,412,pacific sanddab,NA,NA,3,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,100,403,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/8/13,NA,106,481,pacific sanddab,NA,NA,10,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/8/13,NA,106,481,northern lampfish,NA,NA,5,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,102,NA,blue lanternfish,NA,NA,1,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,101,422,blue lanternfish,NA,NA,4,station # rubbed off- not clear what station: likely 422 or 402,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/7/13,NA,104,483,pacific sanddab,f,NA,8,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/6/13,NA,98,411,pacific sanddab,NA,NA,4,juv,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/8/13,NA,105,482,northern lampfish,NA,NA,10,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/9/13,NA,112,423,pacific sanddab,NA,NA,2,NA,inv2,NA,NA,NA,NA
box#1_2013,Hopkins SIA OS1305 leg 2,1305,6/5/13,NA,96,413,northern lampfish,NA,NA,3,NA,inv2,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,130,475,northern lampfish,NA,NA,5,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,125,463,hake,NA,NA,6,juv,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,127,471,pacific sanddab,NA,NA,5,adult,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,NA,471,plankton,NA,bongo #33,NA,zooplankton +phytoplankton,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,125,463,hake,NA,NA,1,adult-tissue,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,129,474,northern lampfish,NA,NA,5,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,127,471,sardine,NA,NA,1,adult-tissue,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,129,474,blue lanternfish,NA,NA,5,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,126,464,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,128,474,hake,NA,NA,1,adult-tissue- maybe 2 tails,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,133,603,blue lanternfish,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,132,602,hake,NA,NA,1,juv,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,132,602,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,127,471,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,132,602,pacific sanddab,NA,NA,2,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,NA,601,plankton,NA,bongo #34,NA,can't read label- something plankton ,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/15/13,NA,NA,461,plankton,NA,bongo #32,NA,zooplankton + phytoplankton,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,128,473,blue lanternfish,NA,NA,4,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,123,453,pacific sanddab,NA,NA,5,juv,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/15/13,NA,123,453,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,130,475,blue lanternfish,NA,NA,5,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,128,473,northern lampfish,NA,NA,5,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,128,473,hake,NA,NA,5,juv,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,133,603,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,130,475,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,129,474,krill,NA,NA,100,no idea how many- sm baggie,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,125,463,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,128,473,pacific sanddab,NA,NA,4,yoy,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,133,603,hake,NA,NA,1,adult- tail,inv11,NA,NA, ,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,129,474,pacific sanddab,NA,NA,5,yoy,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/15/13,NA,124,461,pacific sanddab,NA,NA,10,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/17/13,NA,129,474,thetys,NA,NA,1,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/18/13,NA,133,603,pacific sanddab,NA,NA,2,NA,inv11,NA,NA,NA,NA
box#1_2013,OS1305 leg 2 hopkins SIA,1305,6/16/13,NA,127,471,pacific sanddab,NA,NA,7,yoy,inv11,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,58,160,hake,NA,NA,5,juv,inv12,NA,NA,  ,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,57,162,northern lampfish,NA,NA,5,NA,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/22/13,NA,46,116,hake,NA,NA,1,adult- tissue  ,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,58,160,thetys,NA,NA,5,unknown quantity- sandwich bag size,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,56,237,pacific sanddab,NA,NA,5,NA,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,58,160,northern lampfish,NA,NA,4,NA,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,58,160,pacific sanddab,NA,NA,5,yoy,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,57,162,pacific sanddab,NA,NA,5,yoy,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/24/13,NA,NA,118,plankton,NA,bongo,NA,333 micron mesh bongo,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,57,162,hake,NA,NA,2,yoy,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,NA,162,plankton,NA,bongo ,NA,333 micron mesh bongo,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/24/13,NA,NA,138,plankton,NA,bongo ,NA,333 micron mesh bongo,inv12,NA,NA,NA,NA
box#1_2013,Hopkins SIA 1305 leg 1 bag 6,1305,5/25/13,NA,NA,237,plankton,NA,bongo ,NA,NA,inv12,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/5/13,NA,NA,433,hake,NA,NA,20,juv-not sure how many  (small baggie full),inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,90,NA,blue lanternfish,NA,NA,4,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/3/13,NA,131,46.055,pacific sanddab,NA,NA,3,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/2/13,NA,130,46.057,blue lanternfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,140,45.555,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,136,46.555,blue lanternfish,NA,NA,3,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,137,46.557,blue lanternfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,137,46.557,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,141,45.557,thetys,NA,NA,1,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,90,NA,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,89,494,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,141,45.557,blue lanternfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/3/13,NA,NA,46.051,plankton,NA,bongo #17,zooplankton,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,90,NA,pacific sanddab,NA,NA,3,juv,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,135,46.553,blue lanternfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/5/13,NA,NA,422,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/3/13,NA,133,46.051,northern anchovy,NA,NA,1,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,89,494,blue lanternfish,NA,NA,3,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/4/13,NA,89,494,pacific sanddab,NA,NA,5,juv,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/2/13,NA,129,44.557,thetys,NA,NA,1,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,136,46.555,pacific sanddab,NA,NA,4,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/2/13,NA,130,46.057,pacific sanddab,NA,NA,2,juv,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,141,45.557,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,6/3/13,NA,86,491,anchovy,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,135,46.553,northern lampfish,NA,NA,5,NA,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/3/13,NA,134,46.551,pacific sanddab,NA,NA,2,appear to be adult tails,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/4/13,NA,NA,NA,plankton,NA,bongo ,NA,zooplankton- difficult to read bag label- but internal label available if dethawed- looks like 45.something,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,NA,45.555,plankton,NA,bongo,NA,zooplankton-not certain about station- would need to read internal tag,inv13,NA,NA,NA,NA
box#1_2013,OS1305 leg 3 Hopkins stable isotopes,1305,7/5/13,NA,NA,NA,plankton,NA,bongo #23 of leg 3,NA,zooplankton,inv13,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,70,NA,northern lampfish,NA,NA,3,NA,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,70,NA,hake,NA,NA,5,juv,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,70,NA,pacific sanddab,NA,NA,5,NA,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/18/13,NA,NA,165,plankton,NA,bongo,NA,can't read rest of label- unsure of date,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,NA,123,plankton,NA,bongo,NA,333 micron mesh bongo- station name unclear,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/18/13,NA,31,463,pacific sanddab,NA,NA,5,juv,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,73,NA,pacific sanddab,NA,NA,1,adult,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/18/13,NA,NA,455,plankton,NA,bongo #6,NA,333 micron net,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/28/13,NA,NA,135,plankton,NA,bongo ,NA,333 micron net,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/27/13,NA,68,NA,thetys,NA,NA,3,bag full- not sure how many,inv14,NA,NA,NA,NA
box#1_2013,1305 Hopkins SIA samples,1305,5/17/13,NA,NA,465,plankton,NA,bongo ,NA,NA,inv14,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,442,hake,NA,NA,2,juv,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,116,hake,NA,NA,3,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,116,northern lampfish,NA,NA,5,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/3/13,NA,NA,445,northern lampfish,NA,NA,5,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,443,northern lampfish,NA,NA,5,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,82,442,pacific sanddab,NA,NA,5,juv,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/3/13,NA,NA,445,pacific sanddab,NA,NA,5,juv,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,441,pacific sanddab,NA,NA,5,juv,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,79,112,hake,NA,NA,2,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,79,112,pacific sanddab,NA,NA,10,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/1/13,NA,NA,115,pacific sanddab,NA,NA,5,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,443,pacific sanddab,NA,NA,5,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,443,blue lanternfish,NA,NA,5,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/3/13,NA,NA,444,hake,NA,NA,4,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,443,krill,NA,NA,100,half a small bags worth,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/3/13,NA,NA,444,northern lampfish,NA,NA,3,NA,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/3/13,NA,NA,444,pacific sanddab,NA,NA,5,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,116,pacific sanddab,NA,NA,5,juv,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,441,plankton,NA,NA,NA,zooplankton- it doesn't say whether this was a bongo or gather via alternative methods- but def zooplankton,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,NA,111,pacific sanddab,NA,NA,5,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/2/13,NA,79,112,pacific sanddab,NA,NA,4,adult,inv15,NA,NA,NA,NA
box#1_2013,Hopkins OS-13-05 stable isotope,1305,6/1/13,NA,NA,114,hake,NA,NA,2,yoy,inv15,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,39,123,pacific sanddab,NA,NA,5,yoy,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/19/13,NA,36,132,hake,NA,NA,4,yoy- almost looks like p. hake,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,38,124,pacific sanddab,NA,NA,5,juv,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/19/13,NA,36,132,pacific sanddab,NA,NA,5,yoy,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/19/13,NA,36,132,pacific sanddab,NA,NA,1,adult- pieces,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/19/13,NA,36,132,anchovy,NA,NA,5,NA,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,39,123,pacific sanddab,NA,NA,1,adult- pac dab,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,38,124,northern anchovy,NA,NA,1,NA,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,38,124,pacific sanddab,NA,NA,1,"pieces- label looks like ""pre dab""",inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,39,123,plankton,NA,bongo,NA,plankton,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,38,124,hake,NA,NA,5,yoy,inv16,NA,NA,NA,NA
box#1_2013,Hopkins SIA bag #3,1305,5/20/13,NA,NA,101,plankton,NA,bongo,NA,hard to read label ,inv16,NA,NA,NA,NA
